,accuracy,val_accuracy,loss,val_loss
207,0.9972407221794128,0.9536646008491516,0.008306609466671944,0.2898341119289398
208,0.99725341796875,0.9546818733215332,0.008334524929523468,0.289079874753952
209,0.9969482421875,0.9526473879814148,0.008547131903469563,0.2938688099384308
210,0.9972407221794128,0.9528508186340332,0.00824673380702734,0.2994285523891449
211,0.9971262812614441,0.9537663459777832,0.008403025567531586,0.29342135787010193
212,0.9970881342887878,0.9543766975402832,0.008057274855673313,0.28581705689430237
213,0.9974187016487122,0.9533085823059082,0.00832741055637598,0.2935238480567932
214,0.9970881342887878,0.9540206789970398,0.00827766489237547,0.28828924894332886
215,0.997406005859375,0.9535629153251648,0.007852288894355297,0.29606562852859497
216,0.9974314570426941,0.9540715217590332,0.007498651277273893,0.2906436026096344
217,0.9971771240234375,0.9542749524116516,0.008204706944525242,0.2894507050514221
218,0.9975458979606628,0.9534103274345398,0.007415656000375748,0.29492127895355225
219,0.9973297119140625,0.9534103274345398,0.00796498078852892,0.30182552337646484
220,0.9971771240234375,0.9539697766304016,0.008265155367553234,0.29350587725639343
221,0.9973805546760559,0.9533085823059082,0.007644465658813715,0.2974010407924652
222,0.9975204467773438,0.9539189338684082,0.007451447658240795,0.2905994951725006
223,0.99755859375,0.9531051516532898,0.007534796837717295,0.29651567339897156
224,0.99725341796875,0.9538680911064148,0.00757047813385725,0.292269766330719
225,0.9974441528320312,0.9542749524116516,0.007610124535858631,0.293765127658844
226,0.9974568486213684,0.9540715217590332,0.007611240725964308,0.2950614094734192
227,0.9974187016487122,0.9542749524116516,0.007547002751380205,0.295472651720047
228,0.9976094365119934,0.9534611701965332,0.00738871144130826,0.29654601216316223
229,0.9976094365119934,0.9544275403022766,0.007356979884207249,0.29474884271621704
230,0.9973678588867188,0.9532577395439148,0.0075457897037267685,0.29744023084640503
231,0.9973551630973816,0.9542749524116516,0.0077287196181714535,0.29194459319114685
232,0.9973551630973816,0.9540715217590332,0.007409113459289074,0.2948611080646515
233,0.9975204467773438,0.9535120129585266,0.007319559808820486,0.2963893413543701
234,0.9975331425666809,0.9532577395439148,0.007603323552757502,0.29999473690986633
235,0.9974822998046875,0.9530542492866516,0.007357810158282518,0.30088740587234497
236,0.9973933100700378,0.9532577395439148,0.007680123671889305,0.296236515045166
237,0.9973805546760559,0.9538171887397766,0.007575563155114651,0.29670271277427673
238,0.9974822998046875,0.9536646008491516,0.007626235019415617,0.29802295565605164
239,0.99755859375,0.9535629153251648,0.007255664095282555,0.3009263873100281
240,0.9976984858512878,0.9539189338684082,0.007507390342652798,0.29741838574409485
241,0.9975967407226562,0.9537155032157898,0.007114471402019262,0.29737868905067444
242,0.9975077509880066,0.9536646008491516,0.007159141357988119,0.29547297954559326
243,0.9973170161247253,0.9530542492866516,0.007942133583128452,0.297870010137558
244,0.9974822998046875,0.9533085823059082,0.007400286849588156,0.30089902877807617
245,0.9974822998046875,0.9530034065246582,0.007364833727478981,0.30221596360206604
246,0.9975712895393372,0.9540715217590332,0.007611268665641546,0.29555460810661316
247,0.9973933100700378,0.9539189338684082,0.007594018708914518,0.29697325825691223
248,0.9975204467773438,0.9530034065246582,0.007305826526135206,0.3053700625896454
249,0.9976603388786316,0.9533594250679016,0.007100534625351429,0.3003089129924774
250,0.9978256225585938,0.9535629153251648,0.006935999728739262,0.2994464933872223
251,0.9972152709960938,0.9533594250679016,0.007442056201398373,0.3016986548900604
252,0.9976094365119934,0.9541223645210266,0.007256553508341312,0.29713013768196106
253,0.9974949955940247,0.9534611701965332,0.007263349834829569,0.29986903071403503
254,0.9976730346679688,0.9532577395439148,0.007189152762293816,0.2990033030509949
255,0.9975967407226562,0.9533085823059082,0.007337924093008041,0.3020656406879425
256,0.9975712895393372,0.9533594250679016,0.007406899239867926,0.2982952296733856
257,0.9976984858512878,0.9535120129585266,0.007098549511283636,0.29980558156967163
258,0.9974314570426941,0.9533085823059082,0.007469929289072752,0.3004564344882965
259,0.9975840449333191,0.9539189338684082,0.00744954077526927,0.29574447870254517
260,0.9977620244026184,0.9538171887397766,0.0071310424245893955,0.298565536737442
261,0.9976857304573059,0.9531559944152832,0.007185723632574081,0.30139413475990295
262,0.9974949955940247,0.9535120129585266,0.007425668183714151,0.30055686831474304
263,0.9975077509880066,0.9536137580871582,0.007380822207778692,0.2971305847167969
264,0.9976984858512878,0.9532068371772766,0.006967091467231512,0.30128464102745056
265,0.9976475834846497,0.9532068371772766,0.0072779483161866665,0.30035272240638733
266,0.9978383183479309,0.9532577395439148,0.0069900392554700375,0.30165600776672363
267,0.9973297119140625,0.9532577395439148,0.007304281461983919,0.29927173256874084
268,0.9975077509880066,0.9535120129585266,0.0072127338498830795,0.29878365993499756
269,0.9975840449333191,0.9536137580871582,0.007210863288491964,0.3002653419971466
270,0.9975967407226562,0.9535120129585266,0.007133958395570517,0.2998572587966919
271,0.9978256225585938,0.9533594250679016,0.006842691916972399,0.29861900210380554
272,0.9975077509880066,0.9538680911064148,0.007385208737105131,0.2987760901451111
273,0.9979273676872253,0.9535629153251648,0.006765515543520451,0.29787886142730713
274,0.9978001713752747,0.9534103274345398,0.006902085617184639,0.3007616698741913
275,0.9979273676872253,0.9536137580871582,0.006710882298648357,0.29996487498283386
276,0.9975967407226562,0.9536646008491516,0.007093470543622971,0.29941326379776
277,0.9973297119140625,0.9536137580871582,0.007483727764338255,0.299365758895874
278,0.9975967407226562,0.9532068371772766,0.007292653899639845,0.2991412281990051
279,0.9977238774299622,0.9531559944152832,0.006828842218965292,0.30056437849998474
280,0.9976984858512878,0.9533594250679016,0.00724802864715457,0.30046895146369934
281,0.9975967407226562,0.9535120129585266,0.007073755841702223,0.2989223301410675
282,0.9974696040153503,0.9538680911064148,0.007320461794734001,0.3002707064151764
283,0.99755859375,0.9533594250679016,0.007260407321155071,0.29948753118515015
284,0.9976603388786316,0.9538171887397766,0.006964291911572218,0.29903388023376465
285,0.9974696040153503,0.9535629153251648,0.0071947770193219185,0.30053478479385376
286,0.9976984858512878,0.9535629153251648,0.007075089495629072,0.3010529577732086
287,0.9976730346679688,0.9533085823059082,0.007006758823990822,0.30387499928474426
288,0.9976730346679688,0.9532068371772766,0.007001422345638275,0.30320605635643005
289,0.9974314570426941,0.9532068371772766,0.00723114050924778,0.30305904150009155
290,0.9976730346679688,0.9538680911064148,0.006862639915198088,0.2989913821220398
291,0.9975712895393372,0.9539189338684082,0.007130099460482597,0.2999340891838074
292,0.9979273676872253,0.9537155032157898,0.006678813602775335,0.3015877306461334
293,0.9977366328239441,0.9531559944152832,0.007246686145663261,0.30146241188049316
294,0.9972407221794128,0.9535629153251648,0.00727763632312417,0.2992204427719116
295,0.9977366328239441,0.9536137580871582,0.006896037608385086,0.30085405707359314
296,0.9975331425666809,0.9541223645210266,0.007313653826713562,0.2986777126789093
297,0.9979019165039062,0.9534611701965332,0.006872561760246754,0.30059418082237244
298,0.9978383183479309,0.9534611701965332,0.007034141104668379,0.3012625277042389
299,0.9973933100700378,0.9539697766304016,0.0071380967274308205,0.29884517192840576
300,0.9977493286132812,0.9534103274345398,0.0068338713608682156,0.30102288722991943
301,0.9973424077033997,0.9533594250679016,0.007372628431767225,0.2998946011066437
302,0.9976221919059753,0.9533085823059082,0.007117645349353552,0.30029404163360596
303,0.9976475834846497,0.9535629153251648,0.0071163177490234375,0.30130189657211304
304,0.9976348876953125,0.9532068371772766,0.0070160161703825,0.3032301068305969
305,0.9977238774299622,0.9537663459777832,0.006839930545538664,0.3014383614063263
306,0.9976857304573059,0.9540715217590332,0.006966881919652224,0.2989445924758911
307,0.9976348876953125,0.9537155032157898,0.007161254063248634,0.29988065361976624
308,0.9976730346679688,0.9531051516532898,0.006837235763669014,0.3033902049064636
309,0.9979146122932434,0.9534103274345398,0.006536456756293774,0.301118403673172
310,0.99755859375,0.9543766975402832,0.007309156935662031,0.29966163635253906
311,0.9976475834846497,0.9540715217590332,0.00744768837466836,0.2998972535133362
312,0.9976603388786316,0.9533085823059082,0.006989120971411467,0.30167636275291443
313,0.9977493286132812,0.9530034065246582,0.007072357460856438,0.305844247341156
314,0.9977747797966003,0.9529525637626648,0.006862071342766285,0.3044086694717407
315,0.9977238774299622,0.9535629153251648,0.0070352815091609955,0.3000030517578125
316,0.9976094365119934,0.9536137580871582,0.007243970409035683,0.3013194501399994
317,0.99755859375,0.9538680911064148,0.007202161010354757,0.3001970648765564
318,0.9975840449333191,0.9538171887397766,0.007109383121132851,0.30331286787986755
319,0.9975077509880066,0.9538680911064148,0.007308473810553551,0.29912301898002625
320,0.9977366328239441,0.9537663459777832,0.007008478511124849,0.30054667592048645
321,0.9976094365119934,0.9539189338684082,0.007113396190106869,0.2998778522014618
322,0.9974822998046875,0.9537663459777832,0.007063083816319704,0.3026445209980011
323,0.9975712895393372,0.9536646008491516,0.007100870832800865,0.30251023173332214
324,0.9976094365119934,0.9538680911064148,0.007147985510528088,0.3009818196296692
325,0.9974314570426941,0.9535629153251648,0.00718125281855464,0.3021191656589508
326,0.9976221919059753,0.9531051516532898,0.007229600101709366,0.30551379919052124
327,0.9976730346679688,0.9534103274345398,0.006979170721024275,0.3044833540916443
328,0.9978256225585938,0.9536646008491516,0.006865732837468386,0.3018222451210022
329,0.9976984858512878,0.9540206789970398,0.006821432150900364,0.30078765749931335
330,0.9976475834846497,0.9535629153251648,0.007137597538530827,0.30238184332847595
331,0.9978001713752747,0.9535629153251648,0.006735643837600946,0.3025283217430115
332,0.9975967407226562,0.9536646008491516,0.0070986999198794365,0.2997695207595825
333,0.99786376953125,0.9531051516532898,0.007078648544847965,0.3060244917869568
334,0.9979400634765625,0.9535629153251648,0.006514080800116062,0.30308806896209717
335,0.9978129267692566,0.9536646008491516,0.006905149668455124,0.3022679090499878
336,0.9980672001838684,0.9533085823059082,0.006452064495533705,0.3045760691165924
337,0.9977493286132812,0.9536646008491516,0.0067754341289401054,0.30568578839302063
338,0.9973297119140625,0.9539189338684082,0.0074784220196306705,0.3012074828147888
339,0.9977747797966003,0.9538680911064148,0.006818385329097509,0.30145692825317383
340,0.998016357421875,0.9538680911064148,0.0064483340829610825,0.3000020980834961
341,0.9976348876953125,0.9535120129585266,0.006568645592778921,0.3037444055080414
342,0.9977874755859375,0.9535120129585266,0.00664747366681695,0.3030415177345276
343,0.9978129267692566,0.9540206789970398,0.006912054028362036,0.30313512682914734
344,0.9976094365119934,0.9541223645210266,0.006906780879944563,0.302767276763916
345,0.9977874755859375,0.9539189338684082,0.0067531643435359,0.3046916127204895
346,0.9976730346679688,0.9536646008491516,0.00699505303055048,0.3016549050807953
347,0.9975967407226562,0.9536137580871582,0.007206240203231573,0.3021233081817627
348,0.99755859375,0.9537663459777832,0.007223005406558514,0.3004527688026428
349,0.9976221919059753,0.9540206789970398,0.006986984983086586,0.3004247546195984
350,0.9978383183479309,0.9535120129585266,0.0067844390869140625,0.3045927882194519
351,0.9978001713752747,0.9538171887397766,0.006967606022953987,0.30526596307754517
352,0.9978001713752747,0.9535629153251648,0.0065611801110208035,0.3024449646472931
353,0.9976857304573059,0.9533594250679016,0.006748733576387167,0.30462920665740967
354,0.9976221919059753,0.9535120129585266,0.0067829107865691185,0.3058628737926483
355,0.9975458979606628,0.9537155032157898,0.007044299505650997,0.3037152886390686
356,0.9979019165039062,0.9537663459777832,0.0065196664072573185,0.30501508712768555
357,0.9978764653205872,0.9537155032157898,0.006714039482176304,0.3036468029022217
358,0.9978129267692566,0.9533085823059082,0.006797873415052891,0.30387380719184875
359,0.9978001713752747,0.9534611701965332,0.0068533881567418575,0.304629921913147
360,0.9978764653205872,0.9534103274345398,0.006554822437465191,0.3039650022983551
361,0.9978892207145691,0.9530034065246582,0.006727435160428286,0.30625051259994507
362,0.9976094365119934,0.9534103274345398,0.007126544136554003,0.30134424567222595
363,0.9976475834846497,0.9532068371772766,0.006803362630307674,0.30508750677108765
364,0.9978764653205872,0.9531051516532898,0.006884800270199776,0.30560046434402466
365,0.9976984858512878,0.9538680911064148,0.006936727091670036,0.3039354085922241
366,0.9975458979606628,0.9535120129585266,0.006895550061017275,0.3042464256286621
